,Window,Variance GBP,Variance SEK,Variance CAD,Covariance SEK - GBP,Covariance SEK - CAD,Covariance GBP - CAD
169,0.696699590596547,5.091459969187894e-05,1.0401042890449594e-05,2.9035030127164444e-05,-4.5579501916789403e-07,1.984535818015218e-06,6.623657191590378e-07
170,0.07287309951941556,4.049704843717502e-06,2.9005761172806837e-06,1.607334160045777e-05,1.4645522822986976e-10,-1.607604069777121e-08,-1.1497310246730577e-06
171,0.8176523476143481,5.65743190667497e-05,8.445585138931438e-06,3.0434291967464816e-05,2.633931045572354e-07,3.940234016135748e-06,7.469128980187555e-06
172,0.8500631581095894,6.391769675196041e-05,1.1871309572057454e-05,2.5836118636399347e-05,3.1896919424387274e-06,3.8146460280857794e-06,5.452642556289233e-06
173,0.10978292675518775,6.0458227550336165e-06,2.8659357434006234e-06,1.6856826866330108e-05,-1.2125325890685234e-07,1.2823546088349826e-07,1.090867006782631e-06
174,0.8796720677322681,5.781006429272927e-05,9.014811767076434e-06,2.8429732711370193e-05,6.676818424421744e-06,5.046346115482822e-06,6.240181758147097e-06
175,0.45199701995908437,2.0468155099512045e-05,9.122793543865215e-06,2.5177737277813673e-05,3.4389419554260166e-06,2.111393447862339e-07,-1.7503623052823116e-06
176,0.40441039257851075,1.963228320779739e-05,6.6114990486522095e-06,2.5139145245939134e-05,-6.168195053169382e-07,-2.3229039657394146e-06,-2.417074655639269e-07
177,0.939575507119731,6.01619374643969e-05,9.931574193137578e-06,2.5596787577839608e-05,4.468887536540021e-06,3.8867579133603396e-06,4.999693795589828e-06
178,0.28958502081273496,1.2494819093734802e-05,5.455051123117607e-06,2.3352823415546365e-05,-9.492957401108117e-08,-1.8067393059128806e-07,-5.494211952183366e-07
179,0.23360184132284456,1.2394191168046139e-05,4.133450660291866e-06,2.2639945929004167e-05,1.492332155855177e-07,8.403205464706487e-08,-2.1174589769525007e-06
180,0.9627714675366497,7.145526386408099e-05,9.13432977184728e-06,2.9882435468721236e-05,-2.6708295375532356e-06,4.8713636425906535e-06,8.80961022173322e-06
181,0.12720979600525395,8.228287278800778e-06,3.743081933435932e-06,1.8710560533593068e-05,1.1262499635279493e-06,6.921028691312698e-07,1.6636175997966218e-06
182,0.7946458438242763,6.8342740586904e-05,1.0898593152793634e-05,2.7830956775174773e-05,2.79344798163051e-07,4.781941659573554e-06,3.1808003896864255e-06
183,0.02000877054260175,2.9485289068473093e-06,2.226694244262326e-06,1.1057522232952105e-05,-2.7325519975096935e-07,5.643481960500148e-07,-3.672577043924905e-07
184,0.7972955410180591,5.1183942152139326e-05,9.49909005190791e-06,2.6900143151142053e-05,-1.0021052275456117e-06,2.961981391634222e-06,3.594140923176902e-06
185,0.011426797544071277,2.8567265084572327e-06,1.6137153063966509e-06,1.049345684909721e-05,5.740384971825969e-07,3.5709044062359173e-07,-1.1217984322448541e-07
186,0.6999375340634392,7.33332607401745e-05,6.737708563876402e-06,3.0881207613046436e-05,-4.324170598889892e-06,1.8223553920278001e-06,3.6600146216440446e-06
187,0.5506861479369344,5.044919918600263e-05,7.697255799455915e-06,2.290055898911411e-05,1.9108121119978904e-07,1.4220587890092725e-06,7.046980580657789e-07
188,0.29060731581723553,1.1780041986338057e-05,4.855328418880857e-06,2.480052099113578e-05,5.692148153911432e-07,-1.3071164493183073e-07,-2.490581688555982e-07
189,0.5915673156383104,5.075482845905595e-05,7.575884897594421e-06,2.44226976316194e-05,7.19562475285775e-06,1.2859278047394554e-06,-7.862189870954186e-07
190,0.3791270119183888,1.6145855849935547e-05,6.156696904284579e-06,2.807273388441797e-05,-1.906940866392416e-07,-2.2938010095992012e-07,4.2551929648112524e-08
191,0.927469621865998,5.845408616793989e-05,9.420362318892985e-06,2.348602500389031e-05,3.384837651689316e-06,5.523812960391538e-06,4.656588727058862e-06
192,0.2745689701308247,1.1709471839101804e-05,4.693944927113471e-06,2.0601520382680186e-05,3.2757299572140676e-07,1.2537041409349408e-07,-2.1346781198667638e-07
193,0.766887355868981,5.446450105408058e-05,1.034417235277572e-05,2.864520278655125e-05,-1.0263082388531094e-06,2.4160782033969445e-06,2.9368767531844203e-06
194,0.4425113464924122,1.9758281083691732e-05,9.06960656536375e-06,2.6941507985998625e-05,7.858097181083683e-07,-1.1396961189640825e-06,-1.880070137772393e-07
195,0.267572522345616,1.1919114485398938e-05,4.0073371662525565e-06,2.5655639631806092e-05,-2.962089464532977e-07,-3.361500510124863e-07,-1.977108619464745e-06
196,0.7584811992754064,5.6448834702354455e-05,9.213989700345052e-06,2.7594391401858332e-05,-5.033655155910026e-07,1.957569159374897e-06,8.65248441084498e-07
197,0.3168127961405637,1.352067433955381e-05,6.940687309090478e-06,2.4655793061090858e-05,-3.4400183539563223e-06,-2.910645667733541e-06,-6.404116554321866e-07
198,0.7816429834647216,5.525528561761762e-05,9.684066178572241e-06,3.122497952683995e-05,3.478867264574175e-06,3.135228868727553e-06,2.076296374159411e-06
199,0.15636637869370207,9.963992229725205e-06,3.924968806394091e-06,1.8988004654113675e-05,-3.964297745089897e-07,-3.282846559327683e-07,-7.929047592559633e-08
